,Sex,Monthly Grocery Bill,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_vegetarian,How Often Shower_twice a day,Heating Energy Source_electricity,Transport_public,Transport_walk/bicycle,Social Activity_often,Frequency of Traveling by Air_never,Frequency of Traveling by Air_rarely,Frequency of Traveling by Air_very frequently,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_petrol,Vehicle Type_unknown,Glass,Metal,Paper,Plastic,Oven
7755,1,1.5107875653603813,-0.6479277630588562,-0.012360100578605121,-0.7232184725100869,1.6934968307790292,-0.25960395145665854,2610,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
7756,0,-1.382730692270512,-0.7273622728942071,0.992526125324234,-1.5675737875514397,-0.3475985419810399,0.7023502384732607,1440,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
7757,1,-0.6212785192097506,-0.7331393281549599,-0.012360100578605121,-0.019589043308959476,1.2852777562270155,-1.221558141386578,1600,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
7758,1,0.7770245622291021,-0.7064204475739781,-0.012360100578605121,0.5433145000519424,0.4688396071229878,-1.496402195652269,1490,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
7759,1,1.1369837713123712,-0.5717428468076788,-0.5148032135300247,-0.30104081498941043,-0.9599271538090607,-0.12218192432381292,1741,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7760,1,0.07095072902730518,-0.7241126793100336,-1.0172463264814442,-0.5824925866698614,0.3327665822723165,1.5268824012703344,1520,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
7761,0,0.48628827796953866,-0.7291676026631922,-1.0172463264814442,-0.30104081498941043,-0.9599271538090607,-0.9467140871208866,1508,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
7762,0,1.0816054314534067,-0.205983035611268,0.49008301237281443,1.2469439292530697,-0.3475985419810399,-0.9467140871208866,2599,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
7763,1,0.47244369300479755,-0.07708249010572144,0.992526125324234,0.26186272837149144,-0.4836715668317112,0.7023502384732607,1444,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0
7764,0,1.344652545783488,-0.7313339983859746,-0.5148032135300247,-1.0046702441905377,1.6254603183536935,0.5649282113404152,1916,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7765,0,-0.6074339342450095,-0.016062343914020116,-0.5148032135300247,0.6840403858921679,1.6934968307790292,1.1146163198717975,2603,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
7766,1,1.358497130748229,1.6379807904302623,-0.012360100578605121,0.6840403858921679,0.3327665822723165,-1.0841361142537322,3187,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
7767,0,-1.4657982020589586,-0.08647020490444471,1.4949692382756534,-1.0046702441905377,-0.14348900470503298,0.977194292738952,1678,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
7768,1,-0.6074339342450095,-0.3114142941200064,-1.0172463264814442,-0.30104081498941043,1.6934968307790292,0.7023502384732607,3015,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
7769,0,0.19555199370997522,-0.683673292484764,0.992526125324234,1.6691215867737461,-0.6197445916823825,0.5649282113404152,987,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
7770,0,0.9293149968412543,-0.7244737452638307,-1.0172463264814442,-1.2861220158709887,-0.27956202955570425,-0.25960395145665854,928,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
7771,1,-0.6351231041744917,-0.3998754528002834,1.4949692382756534,0.5433145000519424,-1.3681462283610746,-1.6338242227851147,1765,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
7772,1,1.1923621111713356,-0.5905182764051254,-0.5148032135300247,0.26186272837149144,-0.5517080792570468,1.5268824012703344,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7773,1,-1.6873115614948164,0.5601989183460704,0.49008301237281443,1.1062180434128444,1.4893872935030223,0.2900841570747239,2907,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7774,1,-0.192096385302776,-0.7215852176334543,0.992526125324234,0.5433145000519424,-0.4836715668317112,-1.0841361142537322,3252,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
7775,0,-1.2165956726936187,-0.40240291447686277,-0.012360100578605121,1.6691215867737461,1.6254603183536935,0.8397722656061064,2806,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
7776,0,0.3755315982516097,-0.41540128881355654,-0.5148032135300247,-1.5675737875514397,1.1492047313763443,0.977194292738952,2624,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
7777,0,0.9154704118765132,-0.7147249645113103,-0.012360100578605121,1.6691215867737461,-0.8238541289583894,1.5268824012703344,1820,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
7778,0,-0.7043460289981973,-0.7010044582670225,-0.5148032135300247,1.1062180434128444,-1.2320732035104032,0.5649282113404152,1095,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
7779,0,1.4277200555719345,-0.7255569431252218,-0.5148032135300247,-0.5824925866698614,-0.07545249227969734,-1.6338242227851147,1565,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
7780,0,0.652423297546432,1.8416219883717981,-1.5196894394328637,-1.4268479017112141,1.2172412438016798,0.5649282113404152,1789,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
7781,0,-1.2165956726936187,-0.004508233392514541,-0.012360100578605121,-1.2861220158709887,-1.43618274078641,0.1526621299418783,3514,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7782,1,1.1923621111713356,-0.704615117804993,-0.5148032135300247,-0.16031492914918494,-1.1640366910850675,0.42750618420756953,1441,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
7783,1,1.6492334150077923,-0.7136417666499192,-1.5196894394328637,1.3876698150932953,-1.0279636662343963,-1.496402195652269,1248,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
7784,1,1.3308079608187466,-0.7013655242208195,-1.0172463264814442,0.40258861421171693,-1.640292278062417,0.42750618420756953,2072,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
7785,1,1.1785175262065943,-0.37748936366486635,-0.012360100578605121,-0.5824925866698614,0.06062053257097393,-1.3589801685194234,2783,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7786,0,0.7908691471938432,-0.7273622728942071,1.4949692382756534,-1.1453961300307633,-0.7558176165330537,-0.12218192432381292,1860,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1
7787,1,-0.427454329703375,-0.6984769965904432,-0.012360100578605121,-1.708299673391665,-0.6197445916823825,-1.496402195652269,1143,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7788,1,0.32015325839264525,-0.0438644223563929,1.4949692382756534,-0.44176670082963587,-1.43618274078641,-0.5344480057223497,2721,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7789,1,1.2338958660655588,1.782768237902879,-0.012360100578605121,-0.5824925866698614,0.8770586816750016,-0.6718700328551954,3512,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7790,1,1.2200512811008177,-0.2984159197833126,1.4949692382756534,-0.30104081498941043,0.12865704499630956,-1.496402195652269,3079,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
7791,0,-0.9812377282930196,-0.17854202312269227,0.49008301237281443,-1.708299673391665,-1.640292278062417,0.8397722656061064,1906,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
7792,0,0.7493353922996199,-0.6648978628873176,-1.0172463264814442,-0.019589043308959476,-1.5722557656370815,-0.809292059988041,1070,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
7793,1,-0.30285306502070497,-0.7259180090790188,0.49008301237281443,-0.7232184725100869,-0.6877811041077181,-0.809292059988041,1148,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
7794,1,-1.618088636671111,-0.7096700411581517,0.992526125324234,0.121136842531266,-0.6197445916823825,-1.496402195652269,1381,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
7795,0,0.9293149968412543,-0.7064204475739781,0.49008301237281443,-0.019589043308959476,-0.4836715668317112,-0.809292059988041,2495,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
7796,1,-1.396575277235253,1.523522883076598,0.49008301237281443,-0.019589043308959476,0.8770586816750016,0.42750618420756953,1304,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7797,1,-1.3273523524115476,-0.6150707612633247,-1.5196894394328637,-1.0046702441905377,-0.7558176165330537,-0.809292059988041,1001,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
7798,1,-0.7458797838924206,0.06806602332069235,-1.0172463264814442,-0.16031492914918494,1.3533142686523512,-0.6718700328551954,1953,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
7799,1,-1.396575277235253,-0.7002823263594283,-1.0172463264814442,1.1062180434128444,-1.3001097159357389,-0.3970259785895041,392,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7800,1,-1.1058389929756895,-0.07419396247534504,-1.0172463264814442,0.40258861421171693,-1.3001097159357389,1.66430442840318,1943,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
7801,0,0.5970449576874676,-0.30635937076684766,-0.5148032135300247,1.6691215867737461,1.3533142686523512,0.5649282113404152,2075,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
7802,1,-0.9950823132577608,0.020405317419481855,0.992526125324234,-1.708299673391665,-0.5517080792570468,0.0152401028090327,2082,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
7803,0,-1.036616068151984,-0.704615117804993,1.4949692382756534,-1.4268479017112141,0.6049126319736591,-0.3970259785895041,2737,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
7804,0,-1.161217332834654,-0.27964049018586606,1.4949692382756534,-1.4268479017112141,-0.3475985419810399,-0.809292059988041,1454,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
7805,1,1.012382506629701,-0.47136651165209914,0.992526125324234,-1.0046702441905377,1.2172412438016798,-1.6338242227851147,1794,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
7806,0,-1.2165956726936187,-0.07491609438293914,-1.5196894394328637,1.5283957009335207,1.1492047313763443,0.1526621299418783,2667,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
7807,0,0.9846933367002189,2.6608806375373026,-0.012360100578605121,-1.0046702441905377,0.06062053257097393,0.2900841570747239,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7808,1,1.386186300677711,1.5599905444100997,0.49008301237281443,0.5433145000519424,-1.3001097159357389,1.2520383470046432,3278,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
7809,0,1.37234171571297,-0.2052609037036739,-1.5196894394328637,0.26186272837149144,0.40080309469765213,-0.9467140871208866,1250,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
7810,0,-1.3550415223410297,2.581807193655749,0.49008301237281443,-1.708299673391665,-1.1640366910850675,-1.496402195652269,2559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7811,1,-0.2890084800559638,-0.7093089752043545,-1.5196894394328637,1.5283957009335207,-0.6877811041077181,1.2520383470046432,531,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
7812,0,-0.8289472936808673,1.0887994747049505,-1.0172463264814442,-0.30104081498941043,0.40080309469765213,1.2520383470046432,2617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
7813,1,-0.538211009421304,-0.16373831901701325,0.49008301237281443,0.8247662717323934,-0.14348900470503298,0.1526621299418783,2115,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7814,0,1.718456339831498,-0.7306118664783805,-0.012360100578605121,-0.30104081498941043,0.26473006984698083,0.42750618420756953,1439,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
7815,0,0.15401823881575186,-0.43092712482682966,0.992526125324234,-0.7232184725100869,0.40080309469765213,0.7023502384732607,2096,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
7816,1,0.2509303335689397,-0.5869076168671549,-1.0172463264814442,-0.7232184725100869,0.26473006984698083,-1.6338242227851147,1368,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
7817,1,-1.1889065027641363,-0.3995143868464864,1.4949692382756534,0.121136842531266,1.2172412438016798,-1.496402195652269,2746,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7818,1,1.1923621111713356,-0.7215852176334543,-0.012360100578605121,-1.5675737875514397,0.6729491443989947,0.42750618420756953,2240,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
7819,1,0.11248448392152853,-0.27314130301751915,-0.5148032135300247,1.3876698150932953,1.0811682189510086,-1.0841361142537322,1141,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
7820,1,0.5693557877579853,1.7686866657047942,-1.5196894394328637,0.8247662717323934,-1.096000178659732,1.66430442840318,4298,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
7821,1,-0.3305422349501872,-0.7244737452638307,-0.012360100578605121,1.6691215867737461,-0.891890641383725,0.1526621299418783,1037,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
7822,1,1.483098395430899,-0.7100311071119487,-1.0172463264814442,0.5433145000519424,0.7409856568243304,1.66430442840318,2940,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1
7823,0,-0.20594097026751712,-0.7172524261878896,1.4949692382756534,0.9654921575726189,-0.14348900470503298,1.66430442840318,1428,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7824,0,0.5001328629342797,-0.7060593816201811,0.992526125324234,1.2469439292530697,0.5368761195483234,1.2520383470046432,1591,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
7825,0,1.5661659052193457,-0.323329470595309,-1.0172463264814442,-1.4268479017112141,1.0811682189510086,-1.496402195652269,2649,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
7826,1,1.6215442450783102,2.015655778101976,1.4949692382756534,1.3876698150932953,1.0131317065256729,0.5649282113404152,2949,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7827,1,-1.4519536170942176,0.4500738024379704,-0.5148032135300247,1.6691215867737461,-0.891890641383725,0.5649282113404152,2270,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
7828,1,0.9985379216649599,-0.5388858450121474,-1.0172463264814442,1.1062180434128444,-1.3001097159357389,-1.221558141386578,2291,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
7829,1,1.2062066961360767,-0.6847564903461553,1.4949692382756534,0.8247662717323934,-1.0279636662343963,-0.9467140871208866,1332,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7830,1,0.8324029020880666,-0.7316950643397716,-0.5148032135300247,-1.2861220158709887,-0.07545249227969734,1.389460374137489,1273,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7831,0,1.483098395430899,-0.17781989121509817,-0.5148032135300247,0.6840403858921679,1.3533142686523512,0.2900841570747239,3430,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
7832,1,0.14017365385101074,-0.7006433923132254,0.49008301237281443,0.9654921575726189,1.557423805928358,1.5268824012703344,1365,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7833,0,1.2200512811008177,-0.7259180090790188,-0.5148032135300247,-0.30104081498941043,1.2172412438016798,0.977194292738952,2522,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
7834,0,1.344652545783488,-0.7143638985575133,-1.5196894394328637,-1.0046702441905377,1.6934968307790292,-0.3970259785895041,1242,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
7835,0,0.8739366569822898,-0.5013349858172542,-0.012360100578605121,-1.4268479017112141,0.3327665822723165,1.389460374137489,1695,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
7836,1,-0.21978555523225826,1.2184221521180911,1.4949692382756534,0.26186272837149144,-0.07545249227969734,1.1146163198717975,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7837,1,-0.4412989146681161,-0.6750077095936349,-0.5148032135300247,0.40258861421171693,1.0811682189510086,1.66430442840318,1706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7838,0,0.3755315982516097,-0.6161539591247159,-1.0172463264814442,0.9654921575726189,0.4688396071229878,0.2900841570747239,2653,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
7839,1,-1.7150007314242988,-0.7205020197720631,1.4949692382756534,-1.5675737875514397,-0.27956202955570425,-1.3589801685194234,1015,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
7840,1,-0.4412989146681161,-0.477143566912852,-0.5148032135300247,-0.30104081498941043,0.809022169249666,0.42750618420756953,1318,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1
7841,1,-0.10902887551432933,0.7150962125250045,1.4949692382756534,-1.0046702441905377,-1.096000178659732,-0.25960395145665854,1843,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
7842,0,0.3478424283221275,-0.12474319600693193,-1.5196894394328637,-1.1453961300307633,1.0811682189510086,-0.809292059988041,2369,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7843,0,-0.15056263040855267,1.0176694818069318,-1.5196894394328637,-1.5675737875514397,1.2172412438016798,0.977194292738952,4099,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7844,0,1.2892742059245232,0.5114550145834688,-1.0172463264814442,1.3876698150932953,1.0811682189510086,-0.6718700328551954,3621,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7845,0,1.1646729412418533,-0.6222920803392658,-0.012360100578605121,0.9654921575726189,-1.3001097159357389,1.389460374137489,2490,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
7846,0,0.32015325839264525,-0.16951537427776603,-1.0172463264814442,0.8247662717323934,0.40080309469765213,-0.5344480057223497,2608,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1
7847,0,-0.427454329703375,-0.7179745580954838,-0.5148032135300247,-1.0046702441905377,1.6254603183536935,-1.496402195652269,1988,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
7848,0,-0.16440721537329378,-0.7183356240492809,0.49008301237281443,-1.0046702441905377,-0.27956202955570425,-0.3970259785895041,2165,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
7849,0,-1.6596223915653343,-0.29372206238395093,-1.5196894394328637,0.26186272837149144,1.4213507810776866,-0.25960395145665854,2591,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
7850,0,-1.0919944080109485,-0.7064204475739781,1.4949692382756534,0.40258861421171693,-0.007415979854361704,0.977194292738952,2445,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
7851,0,1.5107875653603813,0.1814407328129658,-0.5148032135300247,-1.4268479017112141,-0.7558176165330537,-0.809292059988041,2659,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
7852,1,-0.9673931433282785,-0.7298897345707864,1.4949692382756534,-0.16031492914918494,1.0811682189510086,0.7023502384732607,2052,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
7853,0,-0.09518429054958821,2.3489196534566523,-1.5196894394328637,-0.7232184725100869,-0.21152551713036863,-1.0841361142537322,3533,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
7854,1,-1.1058389929756895,-0.2998601835985008,-0.012360100578605121,0.9654921575726189,0.6729491443989947,-1.6338242227851147,2034,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
7855,0,0.5139774478990209,1.3892063482640955,0.49008301237281443,0.26186272837149144,1.3533142686523512,-0.809292059988041,5354,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
7856,1,-0.3443868199149283,-0.7237516133562366,-0.012360100578605121,1.3876698150932953,0.6049126319736591,-0.5344480057223497,2484,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
7857,0,0.6801124674759143,-0.46270092876096997,-0.5148032135300247,-0.44176670082963587,0.12865704499630956,1.389460374137489,2924,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1
7858,0,-1.161217332834654,-0.4226226078894975,0.49008301237281443,0.6840403858921679,-0.4836715668317112,0.1526621299418783,1350,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
7859,0,0.2647749185336808,0.21754732819267072,-0.012360100578605121,0.5433145000519424,-0.4836715668317112,-1.496402195652269,3893,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
7860,1,0.22324116363945745,2.153944038406246,-1.5196894394328637,0.40258861421171693,-0.6877811041077181,0.5649282113404152,2706,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
7861,1,-1.618088636671111,-0.0438644223563929,-0.012360100578605121,-0.44176670082963587,1.2172412438016798,-0.5344480057223497,1586,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
7862,1,-1.6873115614948164,-0.7331393281549599,-0.5148032135300247,0.26186272837149144,1.557423805928358,-0.12218192432381292,1511,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
7863,0,-0.12287346047907044,-0.6006281231114428,-0.012360100578605121,0.121136842531266,-1.096000178659732,-1.221558141386578,2317,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
7864,0,-1.050460653116725,-0.7179745580954838,0.49008301237281443,-0.16031492914918494,-0.4836715668317112,-0.6718700328551954,2300,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
7865,0,1.2062066961360767,2.1293915535480465,1.4949692382756534,0.121136842531266,-0.4836715668317112,-1.6338242227851147,2665,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
7866,1,0.05710614406256406,0.9844514140576033,-0.012360100578605121,-0.44176670082963587,1.6254603183536935,1.389460374137489,2380,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
7867,0,1.5107875653603813,-0.31213642602760044,-0.5148032135300247,1.5283957009335207,1.2852777562270155,-1.0841361142537322,3542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
7868,0,0.41706535314583304,-0.7208630857258602,1.4949692382756534,1.1062180434128444,-0.5517080792570468,-0.5344480057223497,1953,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7869,1,0.7493353922996199,2.667740890659447,-0.5148032135300247,-1.4268479017112141,1.1492047313763443,0.5649282113404152,2683,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7870,1,-0.6628122741039739,-0.7262790750328159,-1.5196894394328637,1.2469439292530697,-1.3681462283610746,1.2520383470046432,1395,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
7871,1,-0.801258123751385,-0.7140028326037162,0.992526125324234,-0.44176670082963587,1.2172412438016798,-1.3589801685194234,1204,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
7872,0,0.1817074087452341,-0.7089479092505575,1.4949692382756534,1.5283957009335207,0.4688396071229878,0.5649282113404152,2874,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
7873,1,-0.2751638950912227,-0.7100311071119487,-0.5148032135300247,-1.5675737875514397,-1.5042192532117458,-0.6718700328551954,1118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
